seed,held_out_region,method,support_size,r2,rmse,n_query
2,Northern Great Plains,ridge_refit,32,-0.3104638827421453,51.18836691234677,1362
2,Northern Great Plains,mlp_finetune,32,-0.04504835233258375,45.71165430481725,1362
2,Northern Great Plains,ccpa_no_climate,32,-0.26400574071215654,50.27282257601232,1362
2,Northern Great Plains,ccpa,32,-0.24439893248698374,49.881391622574775,1362
2,Northern Great Plains,ridge_support_only,64,-0.18033226369777133,48.580377530649145,1362
2,Northern Great Plains,ridge_refit,64,-0.2898229791853648,50.78363705591281,1362
2,Northern Great Plains,mlp_finetune,64,-0.0020712060164835844,44.76185105712503,1362
2,Northern Great Plains,ccpa_no_climate,64,-0.1951395384958976,48.88414835116271,1362
2,Northern Great Plains,ccpa,64,-0.13479639458025194,47.63407322166953,1362
2,Prairie Gateway,ridge,0,-0.6381321734383509,55.93765774862267,390
2,Prairie Gateway,mlp,0,-0.36706866446052766,51.10047906970552,390
2,Prairie Gateway,ridge_support_only,8,-0.1097672143695736,46.04110651414548,390
2,Prairie Gateway,ridge_refit,8,-0.6343933616296931,55.87378627089419,390
2,Prairie Gateway,mlp_finetune,8,-0.32196288496237657,50.25039020126161,390
2,Prairie Gateway,ccpa_no_climate,8,-0.6640323143254321,56.378132404006436,390
2,Prairie Gateway,ccpa,8,-0.5495429949288286,54.40409908148333,390
2,Prairie Gateway,ridge_support_only,16,-0.16899986121816024,47.25383246088757,390
2,Prairie Gateway,ridge_refit,16,-0.6280526353473905,55.76529810808806,390
2,Prairie Gateway,mlp_finetune,16,-0.17004471962641898,47.27494560988989,390
2,Prairie Gateway,ccpa_no_climate,16,-0.766579905471104,58.08934110805392,390
2,Prairie Gateway,ccpa,16,-0.5638154488825713,54.654076074038755,390
2,Prairie Gateway,ridge_support_only,32,-0.017833939887903272,44.09286021760509,390
2,Prairie Gateway,ridge_refit,32,-0.6046438633316615,55.36293901398187,390
2,Prairie Gateway,mlp_finetune,32,0.04228748483011524,42.770801496405575,390
2,Prairie Gateway,ccpa_no_climate,32,-0.7483813325762168,57.78936039901239,390
2,Prairie Gateway,ccpa,32,-0.5000538479872143,53.528273027140976,390
2,Prairie Gateway,ridge_support_only,64,0.3443061295618747,35.3899842427082,390
2,Prairie Gateway,ridge_refit,64,-0.5799122372925394,54.934640761136954,390
2,Prairie Gateway,mlp_finetune,64,0.06670643547984412,42.22201376086494,390
2,Prairie Gateway,ccpa_no_climate,64,-0.690521987584295,56.825101383191665,390
2,Prairie Gateway,ccpa,64,-0.5222750944692927,53.923289580950474,390
2,Basin and Range,ridge,0,-10.134304880301801,85.05006631995565,35
2,Basin and Range,mlp,0,-9.432530762478585,82.32617522660132,35
2,Basin and Range,ridge_support_only,8,-0.1795496008446571,27.6822385021589,35
2,Basin and Range,ridge_refit,8,-9.636851451575906,83.1284435657914,35
2,Basin and Range,mlp_finetune,8,-2.2608691045956997,46.02669437579019,35
2,Basin and Range,ccpa_no_climate,8,-1.234315316331703,38.09915410817379,35
2,Basin and Range,ccpa,8,-1.2963625728181292,38.624541052269635,35
2,Basin and Range,ridge_support_only,16,-0.16391214762615247,27.498132642878446,35
2,Basin and Range,ridge_refit,16,-8.97855398712064,80.51502048486955,35
2,Basin and Range,mlp_finetune,16,-2.645531870450849,48.66576467691956,35
2,Basin and Range,ccpa_no_climate,16,-0.9812337764845167,35.876573995542664,35
2,Basin and Range,ccpa,16,-0.7983603239329025,34.18073980435683,35
2,Basin and Range,ridge_support_only,32,-0.03145433339116388,25.886188211310653,35
2,Basin and Range,ridge_refit,32,-7.973853328029934,76.3541392373142,35
2,Basin and Range,mlp_finetune,32,-2.7047622213968583,49.059517406453146,35
2,Basin and Range,ccpa_no_climate,32,-0.9321389524724804,35.429276208795905,35
2,Basin and Range,ccpa,32,-0.7557728164802189,33.77359277030339,35
2,Basin and Range,ridge_support_only,64,-0.2718447434055611,28.744856954845705,35
2,Basin and Range,ridge_refit,64,-6.603647918666597,70.2836166957085,35
2,Basin and Range,mlp_finetune,64,-2.2292535946323695,45.80302674874684,35
2,Basin and Range,ccpa_no_climate,64,-1.2150652705098932,37.93467486073623,35
2,Basin and Range,ccpa,64,-0.9671588644783782,35.74891121020581,35
3,Southern Seaboard,ridge,0,-0.15367050611324862,33.36285292445373,2617
3,Southern Seaboard,mlp,0,-0.8437557905683266,42.176834803625695,2617
3,Southern Seaboard,ridge_support_only,8,-0.4349196447843402,37.207978594630724,2617
3,Southern Seaboard,ridge_refit,8,-0.15414123778533217,33.369658745424715,2617
