seed,held_out_region,method,r2,rmse,n_query
4,Clim-5,ccpa,-0.13190465208631452,38.81015714509019,347
4,Clim-6,ridge,-0.8527008111159067,75.39230559941235,339
4,Clim-6,mlp,-0.1773421641702453,60.10017379157928,339
4,Clim-6,ridge_support_only,0.009430294451906462,55.12732254730176,339
4,Clim-6,ridge_refit,-0.6380731619909741,70.89098757089519,339
4,Clim-6,mlp_finetune,-0.06891628889208978,57.26591794077967,339
4,Clim-6,ccpa_no_climate,-0.048295534514553484,56.71086178323971,339
4,Clim-6,ccpa,-0.008915422694819375,55.63546976920713,339
4,Clim-7,ridge,-2.5461773119242657,57.22304536455242,288
4,Clim-7,mlp,-1.3118909903470937,46.2034515166922,288
4,Clim-7,ridge_support_only,-0.00843698556399719,30.51512309540867,288
4,Clim-7,ridge_refit,-2.344689513325995,55.57361495348846,288
4,Clim-7,mlp_finetune,-0.5890583491877861,38.30545855853901,288
4,Clim-7,ccpa_no_climate,-1.293780519796886,46.022125617580585,288
4,Clim-7,ccpa,-0.7872533988369583,40.62410530075916,288
