seed,held_out_region,method,r2,rmse,n_query
1,Prairie Gateway,ccpa,0.29996353004878373,39.779525001743444,992
1,Eastern Uplands,ridge,0.12320000792422547,26.33701986248806,898
1,Eastern Uplands,mlp,0.09752185967802307,26.719892608901947,898
1,Eastern Uplands,ridge_support_only,0.07469089110273286,27.055762713953822,898
1,Eastern Uplands,ridge_refit,0.12410797293068976,26.323379758360304,898
1,Eastern Uplands,mlp_finetune,0.12458596825006774,26.31619612782653,898
1,Eastern Uplands,ccpa_no_climate,0.01470659834096577,27.918954431423543,898
1,Eastern Uplands,ccpa,0.1453756779687665,26.001834329576706,898
1,Mississippi Portal,ridge,-1.2582956053444976,32.647306755495805,559
1,Mississippi Portal,mlp,-0.6419155810983936,27.837637634641446,559
1,Mississippi Portal,ridge_support_only,0.002036151019294996,21.7027301209606,559
1,Mississippi Portal,ridge_refit,-1.1949916393881832,32.18647382812005,559
1,Mississippi Portal,mlp_finetune,-0.20529048791632576,23.850793361286986,559
1,Mississippi Portal,ccpa_no_climate,-0.6540480859392825,27.94029780211802,559
1,Mississippi Portal,ccpa,0.03436266659131271,21.348334020372253,559
1,Northern Great Plains,ridge,-1.1962378008727161,60.4280500828319,498
1,Northern Great Plains,mlp,-0.3621046528434957,47.588732483902916,498
1,Northern Great Plains,ridge_support_only,-0.08035715482801864,42.38211012496384,498
1,Northern Great Plains,ridge_refit,-1.0277924953544626,58.06449525015554,498
1,Northern Great Plains,mlp_finetune,-0.2211544758354178,45.059275259469416,498
1,Northern Great Plains,ccpa_no_climate,-0.15945560538593262,43.906211149784404,498
1,Northern Great Plains,ccpa,0.16342228079527044,37.2951232096468,498
1,Fruitful Rim,ridge,-3.0108733269828685,108.50267076334327,204
1,Fruitful Rim,mlp,-0.8286939977920957,73.26414319349063,204
1,Fruitful Rim,ridge_support_only,0.7482517389112676,27.1834262411356,204
1,Fruitful Rim,ridge_refit,-2.190875203230799,96.77782663345778,204
1,Fruitful Rim,mlp_finetune,0.4611178476005857,39.77112311122779,204
1,Fruitful Rim,ccpa_no_climate,0.24508535690730893,47.07278353557118,204
1,Fruitful Rim,ccpa,0.42603749817752024,41.045232046503955,204
2,Heartland,ridge,-0.9290962444053761,34.10283807573367,2741
2,Heartland,mlp,0.024162015340574605,24.255064549213813,2741
2,Heartland,ridge_support_only,-0.05705757793709587,25.24427468836349,2741
2,Heartland,ridge_refit,-0.873850732785999,33.61097196681034,2741
2,Heartland,mlp_finetune,0.07155555944683167,23.658735840645733,2741
2,Heartland,ccpa_no_climate,0.12935879336681255,22.91042703490464,2741
2,Heartland,ccpa,0.2272409679069638,21.58418328009853,2741
2,Northern Crescent,ridge,0.014660628769957995,24.469974630187174,1386
2,Northern Crescent,mlp,-0.03944049279875017,25.132773459320358,1386
2,Northern Crescent,ridge_support_only,0.2586837033927286,21.224739794347204,1386
2,Northern Crescent,ridge_refit,0.03848829392923636,24.172295177802237,1386
2,Northern Crescent,mlp_finetune,0.06243340011121723,23.869408923021346,1386
