seed,held_out_region,method,r2,rmse,n_query
4,Northern Crescent,ccpa_no_climate,-0.4178712331712009,31.526272276500272,2522
4,Northern Crescent,ccpa,-0.3710585108951285,31.001465257106773,2522
4,Heartland,ridge,-0.7019904414776628,38.835005423762304,1445
4,Heartland,mlp,0.0193675120719454,29.47799564468841,1445
4,Heartland,ridge_support_only,0.21013830189657023,26.455765906264897,1445
4,Heartland,ridge_refit,-0.694549984487955,38.750026487385455,1445
4,Heartland,mlp_finetune,0.1871460275894813,26.838057437787736,1445
4,Heartland,ccpa_no_climate,-0.3675544969467066,34.81105077959734,1445
4,Heartland,ccpa,-0.18422571945036,32.39381191734711,1445
4,Northern Great Plains,ridge,-0.3230018786686144,51.31892124601604,1394
4,Northern Great Plains,mlp,-0.8353662862848017,60.44476078795077,1394
4,Northern Great Plains,ridge_support_only,0.02920234687367962,43.96040117973707,1394
4,Northern Great Plains,ridge_refit,-0.2954950211691083,50.7826268895541,1394
4,Northern Great Plains,mlp_finetune,0.1282084773873056,41.65849815748512,1394
4,Northern Great Plains,ccpa_no_climate,-0.1153653944777961,47.12006394687435,1394
4,Northern Great Plains,ccpa,-0.0907987798325988,46.59825031342953,1394
4,Prairie Gateway,ridge,-0.6372716346797818,55.87236552905848,422
4,Prairie Gateway,mlp,-0.7318218332014792,57.46299994780599,422
4,Prairie Gateway,ridge_support_only,0.3595582902422412,34.94431198855738,422
4,Prairie Gateway,ridge_refit,-0.607794824746984,55.36712886971838,422
4,Prairie Gateway,mlp_finetune,0.0337067410242251,42.923108383206696,422
4,Prairie Gateway,ccpa_no_climate,-0.1792496329802047,47.417599577845955,422
4,Prairie Gateway,ccpa,-0.3317726988693319,50.39085692755216,422
4,Basin and Range,ridge,-7.4790909777078305,84.30867367345594,67
4,Basin and Range,mlp,-6.855711804031163,81.1503469224405,67
4,Basin and Range,ridge_support_only,-0.06317671847534534,29.853849456474233,67
4,Basin and Range,ridge_refit,-5.8865141991669585,75.97965779588164,67
4,Basin and Range,mlp_finetune,-0.4114269598174056,34.39749481859351,67
4,Basin and Range,ccpa_no_climate,-2.858929844620202,56.87626265802698,67
4,Basin and Range,ccpa,-0.8572429599137399,39.457718483941655,67
