held_out_region,method,support_size,r2_mean,r2_std,rmse_mean,rmse_std,n_query
Prairie Gateway,mlp_finetune,32,0.16536318563616187,0.09477114461024515,39.95222090250238,1.977651286284916,390
Prairie Gateway,mlp_finetune,64,0.17422796710043126,0.047861007451373734,39.78688536073351,0.7952417254470835,390
Prairie Gateway,ccpa_no_climate,8,-0.0354436335344213,0.10470114000394402,44.528323985184315,2.1210482864994846,390
Prairie Gateway,ccpa_no_climate,16,-0.042752807245297134,0.12734367540762737,44.664068422909395,2.643473604214113,390
Prairie Gateway,ccpa_no_climate,32,-0.014339385738895422,0.06161247182910896,44.098152588429194,1.1435725252132722,390
Prairie Gateway,ccpa_no_climate,64,-0.018164185023934,0.05220786658690608,44.19520328535354,1.3112636157383715,390
Prairie Gateway,ccpa,8,-0.04451148571905607,0.17752736062685212,44.62946555418683,3.5456145113205415,390
Prairie Gateway,ccpa,16,-0.07616133218186441,0.19270462636068297,45.284101499041135,3.9372113658289085,390
Prairie Gateway,ccpa,32,-0.03887050896201836,0.10661033752983509,44.59051454987618,1.9857301649526955,390
Prairie Gateway,ccpa,64,-0.014651919520654722,0.06991744354830425,44.104636948998305,1.4982044257768774,390
Basin and Range,ridge,0,-42.301951583244666,18.24871538929924,153.23296865906087,5.898239023594322,35
Basin and Range,mlp,0,-19.075829908305515,9.003299490685135,104.77218713777638,23.248379429809884,35
Basin and Range,ridge_support_only,8,-0.5481016533640799,1.0793705507285762,29.338289555277754,11.30216979953752,35
Basin and Range,ridge_support_only,16,-0.030486143736321948,0.2684397912466468,24.20580705317257,3.47249482951027,35
Basin and Range,ridge_support_only,32,0.07757423316051112,0.36186896723212364,22.726521150930388,4.9408635731887465,35
Basin and Range,ridge_support_only,64,0.16805873680570077,0.3791434280929958,21.369923107357305,4.608553831604734,35
Basin and Range,ridge_refit,8,-35.322264355911784,16.036423518622588,140.00835785433108,5.920796997414739,35
Basin and Range,ridge_refit,16,-29.984786438101178,12.911730847682312,129.75531382206435,6.0594272782153675,35
Basin and Range,ridge_refit,32,-23.0195332642268,10.30679792469719,114.23544656626089,7.320714456540876,35
Basin and Range,ridge_refit,64,-14.934139633157196,6.094943803694066,93.56817078966398,6.831163029839157,35
Basin and Range,mlp_finetune,8,-2.7828264738824706,1.0993585789537412,46.39419687187815,8.732332663211226,35
Basin and Range,mlp_finetune,16,-2.3427023526140616,1.084378069612736,43.27816709527394,7.596018474972717,35
Basin and Range,mlp_finetune,32,-2.3001895974550797,1.3803866462640868,42.26419468959749,8.515323696691972,35
Basin and Range,mlp_finetune,64,-2.0484793072068124,1.2722565950974363,40.35544453762876,6.916496152497916,35
Basin and Range,ccpa_no_climate,8,-2.5330155067687943,0.6726130671896863,45.14671532602399,7.030743295680545,35
Basin and Range,ccpa_no_climate,16,-2.2041597260071653,0.5373676981611143,43.29660322401673,8.284440938048233,35
Basin and Range,ccpa_no_climate,32,-2.227136259326232,0.4110250129883977,43.339230698181574,6.841964176386148,35
Basin and Range,ccpa_no_climate,64,-2.106893310171327,0.6654840562995529,42.32339353879341,7.341628788701924,35
Basin and Range,ccpa,8,-1.5805558017398103,0.9174456455016072,38.714448662762194,9.894206016644734,35
Basin and Range,ccpa,16,-1.2990141095962553,0.32930225246481354,36.96261927942193,8.3324903440988,35
Basin and Range,ccpa,32,-1.584241643721612,0.6776047909750472,38.83433083500197,8.731495220461474,35
Basin and Range,ccpa,64,-1.5137836097580126,0.7137155550668194,38.29652656840945,9.512726256203056,35
MACRO,ridge,0,-7.249267198464814,3.038205032365769,58.77067680927411,1.0545312338038977,8307
MACRO,mlp,0,-3.3541069098931473,1.5300582704659798,50.12600995164582,4.323181120763061,8307
MACRO,ridge_support_only,8,-0.24235421597492834,0.2657322911548131,36.56317352421648,2.824865045042526,8307
MACRO,ridge_support_only,16,-0.15261593611784643,0.2018504852116318,35.2444537874285,2.186075575796369,8307
MACRO,ridge_support_only,32,-0.007404679062848085,0.18847463983885332,32.930362629633066,3.059993671277139,8307
MACRO,ridge_support_only,64,0.20204005856686433,0.10586837915832469,29.461345164805557,1.3589592040698644,8307
MACRO,ridge_refit,8,-6.076881400547107,2.6680054391448182,56.410891877707556,1.053923544595523,8307
MACRO,ridge_refit,16,-5.18070486151912,2.146446431535789,54.589722304281636,1.063697796745151,8307
MACRO,ridge_refit,32,-4.0046702930667335,1.71376433437573,51.74278484944506,1.2559208563773403,8307
MACRO,ridge_refit,64,-2.629409525937059,1.010090134292641,47.81546572920851,1.2093374581856318,8307
MACRO,mlp_finetune,8,-0.46466180746904284,0.24777484181351164,36.789996721051615,2.757600744817542,8307
MACRO,mlp_finetune,16,-0.35177664154870497,0.19761943698419096,35.582497128113815,1.8028883973263574,8307
MACRO,mlp_finetune,32,-0.2928699931817337,0.24566701608314162,34.42040849649719,1.7131352111618352,8307
MACRO,mlp_finetune,64,-0.22732062844962267,0.22391143850491319,33.759246672053216,1.367221341566687,8307
MACRO,ccpa_no_climate,8,-0.4877202623930197,0.14443026773798276,37.98685602484336,1.4158947624787144,8307
MACRO,ccpa_no_climate,16,-0.4467729380635469,0.11310462483435055,37.93070517975756,1.4669878004211006,8307
MACRO,ccpa_no_climate,32,-0.4339487252126325,0.09141143821845082,37.62981977262281,1.055900556173357,8307
MACRO,ccpa_no_climate,64,-0.40809928424322167,0.12974693118475147,37.36514492388507,1.277205317519254,8307
MACRO,ccpa,8,-0.26846409522648373,0.21608711453426382,35.75221019916569,2.9038676518899584,8307
MACRO,ccpa,16,-0.20959138888676482,0.06549320015806508,35.33904880882959,1.7358722938958682,8307
MACRO,ccpa,32,-0.22338382218021283,0.1172505487969167,35.07938758363092,1.6723484481173467,8307
MACRO,ccpa,64,-0.19038557419597643,0.1114144701879912,34.617401550756924,1.8126235665655428,8307
