seed,held_out_region,method,r2,rmse,n_query
2,Mississippi Portal,mlp_finetune,-0.7893419755941993,29.14181572844712,559
2,Mississippi Portal,ccpa_no_climate,-1.7937737739668176,36.413762120761,559
2,Mississippi Portal,ccpa,-1.266877487485873,32.8007638456328,559
2,Northern Great Plains,ridge,-0.9471367309497254,57.02375705206278,498
2,Northern Great Plains,mlp,-0.2923048333117235,46.45581540428926,498
2,Northern Great Plains,ridge_support_only,0.05716645113595831,39.6803155222307,498
2,Northern Great Plains,ridge_refit,-0.9039077528531592,56.387203204362145,498
2,Northern Great Plains,mlp_finetune,0.13244616387368746,38.06324586644614,498
2,Northern Great Plains,ccpa_no_climate,-0.6127172040382121,51.89633787909579,498
2,Northern Great Plains,ccpa,-0.10635133041415967,42.983733430888435,498
2,Fruitful Rim,ridge,-0.515148712524585,66.14345304169854,204
2,Fruitful Rim,mlp,-0.9930443442474899,75.86085163775248,204
2,Fruitful Rim,ridge_support_only,0.6697868168831972,30.878517183094562,204
2,Fruitful Rim,ridge_refit,-0.39213225447049505,63.40149242827243,204
2,Fruitful Rim,mlp_finetune,0.20110575758704963,48.02903697278322,204
2,Fruitful Rim,ccpa_no_climate,0.09055989060735414,51.244384973990925,204
2,Fruitful Rim,ccpa,0.14257647805361462,49.7573141838865,204
3,Heartland,ridge,-1.7930241700722838,41.109433168208625,2741
3,Heartland,mlp,-1.0900677264663012,35.56184798960798,2741
3,Heartland,ridge_support_only,-0.02317214922210331,24.88161103756139,2741
3,Heartland,ridge_refit,-1.7554543972341272,40.83200966880978,2741
3,Heartland,mlp_finetune,-0.12294597543066144,26.06655111370093,2741
3,Heartland,ccpa_no_climate,-1.0426358886958127,35.15601334631177,2741
3,Heartland,ccpa,-0.7219144431292863,32.27824591902613,2741
3,Northern Crescent,ridge,-0.6426538175412579,31.490598328193983,1386
3,Northern Crescent,mlp,-0.9263487688334697,34.101646533521475,1386
3,Northern Crescent,ridge_support_only,-8.610992104762794e-05,24.57121242119653,1386
3,Northern Crescent,ridge_refit,-0.628521653904176,31.354844951436615,1386
3,Northern Crescent,mlp_finetune,-0.0748424653831481,25.473011809824087,1386
3,Northern Crescent,ccpa_no_climate,-0.15396515021250345,26.393940625702367,1386
3,Northern Crescent,ccpa,-0.2766326107939405,27.761367531183406,1386
3,Southern Seaboard,ridge,-0.39977326256364965,39.50466890220988,1148
3,Southern Seaboard,mlp,-0.5101830541458299,41.033104452262535,1148
3,Southern Seaboard,ridge_support_only,0.025035130962191787,32.969629208371224,1148
3,Southern Seaboard,ridge_refit,-0.3897844192524049,39.363463014545516,1148
3,Southern Seaboard,mlp_finetune,-0.1676534589520562,36.08083374003176,1148
3,Southern Seaboard,ccpa_no_climate,-0.41890170195225873,39.77367623708846,1148
3,Southern Seaboard,ccpa,-0.4566481106704916,40.29924449382105,1148
3,Prairie Gateway,ridge,-0.12606716544815888,50.34906353749988,992
3,Prairie Gateway,mlp,0.06256476345092654,45.938825404391345,992
3,Prairie Gateway,ridge_support_only,0.08234920095724685,45.45147413004076,992
3,Prairie Gateway,ridge_refit,-0.11709982875399416,50.148187657293875,992
3,Prairie Gateway,mlp_finetune,0.17467400458630578,43.10444046340069,992
3,Prairie Gateway,ccpa_no_climate,0.024506239085727688,46.86207316627053,992
3,Prairie Gateway,ccpa,0.11942935195578774,44.52371070815955,992
3,Eastern Uplands,ridge,-0.14030079803891993,29.902795871480162,898
3,Eastern Uplands,mlp,-0.22137848002280935,30.947617028674088,898
3,Eastern Uplands,ridge_support_only,0.03690755088459852,27.481223931387664,898
3,Eastern Uplands,ridge_refit,-0.13750736890883308,29.866146523664156,898
3,Eastern Uplands,mlp_finetune,-0.1260163143341806,29.71491029145375,898
3,Eastern Uplands,ccpa_no_climate,-0.03766856534856022,28.525378278071706,898
3,Eastern Uplands,ccpa,-0.06124084817976838,28.84755838947003,898
3,Mississippi Portal,ridge,-1.6343697494016647,35.58196838720627,559
3,Mississippi Portal,mlp,-2.358779361656343,40.17744748598148,559
3,Mississippi Portal,ridge_support_only,0.05625851055237674,21.296985159358613,559
3,Mississippi Portal,ridge_refit,-1.5996846861035636,35.346949717225904,559
3,Mississippi Portal,mlp_finetune,-0.8374272989106235,29.71643358269534,559
3,Mississippi Portal,ccpa_no_climate,-2.3431996697803,40.084157671039726,559
3,Mississippi Portal,ccpa,-1.410573168903554,34.03703829595416,559
3,Northern Great Plains,ridge,-0.8891715749087512,56.3147260918413,498
3,Northern Great Plains,mlp,-0.010964527799036228,41.195922614956864,498
3,Northern Great Plains,ridge_support_only,-0.18886592265059465,44.67378134717947,498
